pH,CO2,HCO3,CO3,H,OH,DIC,CO2_frac,HCO3_frac,CO3_frac
3.2,0.0009992628708219331,7.371293528624561e-07,6.35762063072407e-14,0.0006584854301297989,1.6790581451433765e-11,0.0010000000002383718,0.999262870583737,0.0007371293526867453,6.357620629208592e-11
3.3000000000000003,0.0009990738304859277,9.261694714548646e-07,1.000475465457715e-13,0.0005222142101468831,2.109943766278553e-11,0.0010000000000574302,0.9990738304285507,0.0009261694714016744,1.0004754654002575e-10
3.4000000000000004,0.0009988360119439054,1.1639879192917384e-06,1.576204362631991e-13,0.00041425605085671294,2.6522424744604613e-11,0.0010000000000208176,0.9988360119231121,0.001163987919267507,1.5762043625991782e-10
3.5,0.0009985368365687834,1.4631631983384868e-06,2.4856038553278277e-13,0.0003286927673036936,3.33481981276297e-11,0.0010000000000156821,0.9985368365531242,0.0014631631983155413,2.4856038552888484e-10
3.6,0.0009981605035076992,1.8394961121105456e-06,3.922739791144571e-13,0.00026085390333264655,4.1940152007893006e-11,0.0010000000000120837,0.9981605034956378,0.0018394961120883177,3.9227397910971696e-10
3.7,0.0009976871756724331,2.312823717679316e-06,6.194639697046101e-13,0.00020705072809474142,5.275576434811528e-11,0.0010000000000095763,0.9976871756628789,0.0023128237176571675,6.194639696986779e-10
3.8000000000000003,0.0009970919665471321,2.908032482113189e-06,9.786959373008928e-13,0.0001643676540214173,6.637095273339581e-11,0.0010000000000079412,0.9970919665392141,0.0029080324820900958,9.786959372931208e-10
3.9000000000000004,0.000996343682930162,3.6563155299952078e-06,1.5467692607232345e-12,0.00013049854621424842,8.351073850807653e-11,0.0010000000000069266,0.9963436829232608,0.003656315529969882,1.5467692607125208e-09
4.0,0.0009954032708850674,4.5967266761698786e-06,2.4450824528341673e-12,0.00010361813992212241,1.0508785230253325e-10,0.0010000000000063198,0.9954032708787766,0.004596726676140828,2.4450824528187147e-09
4.1000000000000005,0.0009942219044842705,5.778091656282619e-06,3.8654296542496e-12,8.228093029962818e-05,1.3225133678696348e-10,0.0010000000000059829,0.9942219044783221,0.00577809165624805,3.865429654226474e-09
